timestamp,px,py,pz,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,bax,bay,baz,bgx,bgy,bgz,lat,lon,alt
1757074500.000000,37.243878,312.891146,0.063731,0.062597,-0.079251,0.714700,0.692102,11.535,-1.159,91.958,0.759156,5.198304,-0.032910,-0.491896,0.110750,0.064346,-0.000785,-0.000789,-0.002628,31.46210604,120.43663130,14.134104,11.53517421,-1.15883787,91.957621
1757074501.000000,37.990271,317.863522,-0.085904,0.065321,-0.076224,0.676027,0.730007,11.448,-1.316,85.735,0.743603,5.030955,-0.029695,-0.509093,0.080067,0.067921,-0.000687,-0.000950,0.000149,31.46215088,120.43663916,13.984723,11.44808029,-1.31622474,85.734770
1757074502.000000,38.657815,322.820705,-0.084660,0.061478,-0.076233,0.684242,0.722649,11.142,-1.493,87.018,0.629253,4.900693,-0.021855,-0.503457,0.087928,0.066727,-0.000483,-0.001065,-0.000224,31.46219559,120.43664618,13.986222,11.14213569,-1.49263595,87.018183
1757074503.000000,39.271712,327.622660,-0.177216,0.065620,-0.075234,0.689176,0.717684,11.415,-1.005,87.779,0.573217,4.693550,-0.030630,-0.504238,0.063081,0.066640,-0.000629,-0.000944,-0.000475,31.46223890,120.43665264,13.893917,11.41519806,-1.00509279,87.778803
1757074504.000000,39.835282,332.193696,-0.253858,0.067347,-0.075208,0.692805,0.714023,11.561,-0.807,88.354,0.587763,4.488384,-0.037372,-0.508576,0.038566,0.067318,-0.000705,-0.001067,-0.000783,31.46228013,120.43665857,13.817518,11.56056365,-0.80700676,88.353547
1757074505.000000,40.405286,336.404318,-0.326503,0.064229,-0.072247,0.696180,0.711328,11.069,-0.765,88.841,0.592538,4.175344,-0.043040,-0.514413,0.031118,0.068560,-0.000773,-0.001287,-0.001067,31.46231810,120.43666457,13.745099,11.06870184,-0.76509696,88.840937
1757074506.000000,40.958633,340.313599,-0.275484,0.062862,-0.075853,0.688303,0.718703,11.235,-1.289,87.651,0.551907,3.650938,-0.042383,-0.504134,0.044434,0.066377,-0.000581,-0.001175,-0.000468,31.46235336,120.43667039,13.796332,11.23459754,-1.28901086,87.651252
1757074507.000000,41.391220,343.587548,-0.213820,0.057982,-0.080935,0.667452,0.737967,11.174,-2.410,84.491,0.417523,3.070589,-0.034162,-0.494326,0.073422,0.064532,-0.000168,-0.001116,0.000859,31.46238289,120.43667494,13.858176,11.17400195,-2.41030893,84.491106
1757074508.000000,41.756727,346.284667,-0.244189,0.059915,-0.083033,0.664666,0.740091,11.493,-2.479,84.103,0.307907,2.387013,-0.054551,-0.489578,0.076931,0.063541,-0.000157,-0.000930,0.001044,31.46240721,120.43667879,13.827957,11.49306905,-2.47922632,84.102693
1757074509.000000,42.009489,348.322887,-0.222456,0.054455,-0.079914,0.667658,0.738161,10.795,-2.594,84.503,0.222878,1.801755,-0.051417,-0.479475,0.111334,0.061771,-0.000100,-0.000995,0.001014,31.46242559,120.43668145,13.849804,10.79501588,-2.59429841,84.503129
1757074510.000000,42.211084,349.811957,-0.270122,0.061873,-0.090073,0.641944,0.758925,12.117,-3.284,80.802,0.191376,1.468490,-0.062918,-0.476922,0.138388,0.061582,-0.000054,-0.000485,0.002401,31.46243902,120.43668357,13.802222,12.11663562,-3.28365805,80.801698
1757074511.000000,42.394359,351.308729,-0.276347,0.058696,-0.089741,0.649262,0.752968,11.846,-3.378,81.891,0.167115,1.671153,-0.036594,-0.470537,0.196475,0.060994,-0.000007,-0.000507,0.002107,31.46245252,120.43668550,13.796081,11.84586681,-3.37811080,81.891045
1757074512.000000,42.652179,353.399252,-0.355053,0.062325,-0.094018,0.620875,0.775752,12.354,-3.927,77.769,0.339338,2.605549,0.007516,-0.475204,0.159994,0.061534,0.000122,-0.000363,0.003462,31.46247138,120.43668821,13.717493,12.35372662,-3.92654186,77.769393
1757074513.000000,43.084792,356.817702,-0.356048,0.053444,-0.084412,0.623031,0.775791,10.865,-3.691,77.886,0.516650,3.951675,0.007205,-0.473601,0.152787,0.061096,0.000167,-0.001038,0.003347,31.46250221,120.43669276,13.716693,10.86504742,-3.69113989,77.886421
1757074514.000000,43.644617,361.194345,-0.267978,0.048491,-0.084276,0.616153,0.781602,10.377,-4.128,76.874,0.605500,4.691825,0.036324,-0.470644,0.183396,0.060786,0.000364,-0.001110,0.003612,31.46254168,120.43669865,13.805016,10.37690168,-4.12797572,76.873919
